student_id,topic_id,subtopic_id,question_id,question_level,marked,question_level_code
11687,296,616,6427,understand,0,2
11687,296,616,6428,evaluate,0,5
11687,296,616,6429,evaluate,0,5
11691,288,574,5773,remember,1,1
11691,288,574,5774,understand,1,2
11691,288,574,5775,evaluate,1,5
11691,288,574,5776,evaluate,1,5
11691,288,574,5777,understand,1,2
11691,288,574,5778,understand,1,2
11691,288,574,5779,remember,1,1
11691,288,574,5780,understand,1,2
11691,288,574,5781,evaluate,0,5
11691,288,574,5782,evaluate,1,5
11691,288,574,5863,understand,1,2
11691,295,610,6378,remember,0,1
11691,295,610,6379,remember,1,1
11691,295,610,6380,remember,0,1
11691,295,610,6381,remember,0,1
11691,295,610,6382,remember,1,1
11691,295,610,6383,remember,0,1
11691,295,610,6384,remember,0,1
11692,288,574,5773,remember,1,1
11692,288,574,5774,understand,1,2
11692,288,574,5775,evaluate,0,5
11692,288,574,5776,evaluate,1,5
11692,288,574,5777,understand,1,2
11692,288,574,5778,understand,1,2
11692,288,574,5779,remember,0,1
11692,288,574,5780,understand,0,2
11692,288,574,5781,evaluate,1,5
11692,288,574,5782,evaluate,0,5
11692,288,574,5863,understand,1,2
11692,290,582,6182,evaluate,0,5
11692,290,582,6183,evaluate,0,5
11692,290,582,6184,evaluate,0,5
11692,290,582,6185,evaluate,0,5
11692,290,582,6186,evaluate,0,5
11692,290,582,6187,evaluate,0,5
11692,290,582,6188,evaluate,0,5
11692,290,582,6189,evaluate,0,5
11692,290,582,6190,evaluate,0,5
11692,290,582,6191,evaluate,0,5
11692,290,582,6192,evaluate,0,5
11692,290,582,6193,evaluate,0,5
11695,288,574,5773,remember,0,1
11695,288,574,5774,understand,0,2
11695,288,574,5775,evaluate,0,5
11695,288,574,5776,evaluate,0,5
11695,288,574,5777,understand,0,2
11695,288,574,5778,understand,0,2
11695,288,574,5779,remember,0,1
11695,288,574,5780,understand,0,2
11695,288,574,5781,evaluate,0,5
11695,288,574,5782,evaluate,0,5
11695,288,574,5863,understand,0,2
11695,288,576,5801,evaluate,1,5
11695,288,576,5803,evaluate,1,5
11695,288,576,5804,evaluate,1,5
11695,288,576,5805,evaluate,1,5
11695,288,576,5806,evaluate,0,5
11695,288,576,5807,evaluate,0,5
11696,288,574,5773,remember,0,1
11696,288,574,5774,understand,1,2
11696,288,574,5775,evaluate,1,5
11696,288,574,5776,evaluate,1,5
11696,288,574,5777,understand,1,2
11696,288,574,5778,understand,1,2
11696,288,574,5779,remember,1,1
11696,288,574,5780,understand,1,2
11696,288,574,5781,evaluate,1,5
11696,288,574,5782,evaluate,1,5
11696,288,574,5863,understand,1,2
11696,288,575,5783,understand,1,2
11696,288,575,5784,understand,1,2
11696,288,575,5785,understand,0,2
11696,288,575,5786,understand,1,2
11696,288,575,5787,understand,0,2
11696,288,575,5788,remember,1,1
11696,288,575,5789,remember,1,1
11696,288,575,5790,remember,1,1
11696,288,575,5791,remember,1,1
11696,288,575,5792,remember,0,1
11696,288,575,5793,understand,1,2
11696,288,575,5794,evaluate,1,5
11696,288,575,5795,analyze,1,4
11696,288,575,5796,remember,1,1
11696,288,575,5797,apply,0,3
11696,288,575,5798,remember,1,1
11696,288,575,5799,evaluate,1,5
11696,288,575,5800,remember,1,1
11696,288,575,5802,evaluate,0,5
11697,288,574,5773,remember,1,1
11697,288,574,5774,understand,1,2
11697,288,574,5775,evaluate,1,5
11697,288,574,5776,evaluate,0,5
11697,288,574,5777,understand,0,2
11697,288,574,5778,understand,1,2
11697,288,574,5779,remember,0,1
11697,290,582,6182,evaluate,1,5
11697,290,582,6183,evaluate,1,5
11697,290,582,6184,evaluate,1,5
11697,290,582,6185,evaluate,1,5
11697,290,582,6186,evaluate,0,5
11697,290,582,6187,evaluate,1,5
11697,290,582,6188,evaluate,1,5
11697,290,582,6189,evaluate,0,5
11697,290,582,6190,evaluate,1,5
11697,290,582,6191,evaluate,1,5
11697,290,582,6192,evaluate,1,5
11697,290,582,6193,evaluate,0,5
11697,295,610,6377,remember,0,1
11697,295,610,6378,remember,0,1
11697,295,610,6379,remember,1,1
11697,295,610,6380,remember,1,1
11697,295,610,6381,remember,1,1
11697,295,610,6382,remember,0,1
11697,295,610,6383,remember,0,1
11697,295,610,6384,remember,0,1
11697,295,610,6385,evaluate,0,5
11697,295,610,6386,evaluate,0,5
11697,295,610,6387,evaluate,0,5
11697,295,610,6388,evaluate,0,5
11697,295,610,6389,evaluate,0,5
11698,288,574,5773,remember,1,1
11698,288,574,5774,understand,1,2
11698,288,574,5775,evaluate,0,5
11698,288,574,5776,evaluate,0,5
11698,288,574,5777,understand,0,2
11698,288,574,5778,understand,0,2
11698,288,574,5779,remember,0,1
11698,288,574,5780,understand,0,2
11698,288,574,5781,evaluate,0,5
11698,288,574,5782,evaluate,0,5
11698,288,574,5863,understand,1,2
11699,288,574,5773,remember,1,1
11699,288,574,5774,understand,1,2
11699,288,574,5775,evaluate,0,5
11699,288,574,5776,evaluate,0,5
11699,288,574,5777,understand,0,2
11699,288,574,5778,understand,0,2
11699,288,574,5779,remember,0,1
11699,288,574,5780,understand,0,2
11699,288,574,5781,evaluate,0,5
11699,288,574,5782,evaluate,0,5
11699,288,574,5863,understand,0,2
11700,288,574,5773,remember,0,1
11700,288,574,5774,understand,0,2
11700,288,574,5775,evaluate,0,5
11700,288,574,5776,evaluate,0,5
11700,288,574,5777,understand,0,2
11700,288,574,5778,understand,0,2
11700,288,574,5779,remember,0,1
11700,288,574,5780,understand,0,2
11700,288,574,5781,evaluate,0,5
11700,288,574,5782,evaluate,0,5
11700,288,574,5863,understand,0,2
11700,288,575,5783,understand,1,2
11700,288,575,5784,understand,1,2
11700,288,575,5785,understand,0,2
11700,288,575,5786,understand,1,2
11700,288,575,5787,understand,1,2
11700,288,575,5788,remember,1,1
11700,288,575,5789,remember,1,1
11700,288,575,5790,remember,1,1
11700,288,575,5791,remember,1,1
11700,288,575,5792,remember,1,1
11700,288,575,5793,understand,1,2
11700,288,575,5794,evaluate,1,5
11700,288,575,5795,analyze,1,4
11700,288,575,5796,remember,1,1
11700,288,575,5797,apply,1,3
11700,288,575,5798,remember,1,1
11700,288,575,5799,evaluate,1,5
11700,288,575,5800,remember,1,1
11700,288,575,5802,evaluate,1,5
11700,294,604,6332,evaluate,1,5
11700,294,604,6333,evaluate,1,5
11700,294,604,6334,evaluate,1,5
11700,294,604,6335,evaluate,1,5
11700,294,604,6336,evaluate,1,5
11700,294,604,6338,evaluate,1,5
11700,294,604,6339,apply,0,3
11700,296,615,6415,evaluate,1,5
11700,296,615,6416,evaluate,0,5
11700,296,615,6417,evaluate,1,5
11700,296,615,6418,evaluate,0,5
11700,296,615,6419,evaluate,0,5
11700,296,615,6420,evaluate,0,5
11701,288,574,5773,remember,0,1
11701,288,574,5774,understand,1,2
11701,288,574,5775,evaluate,0,5
11701,288,574,5776,evaluate,0,5
11701,288,574,5777,understand,0,2
11701,288,574,5778,understand,0,2
11701,288,574,5779,remember,0,1
11701,288,574,5780,understand,0,2
11701,288,574,5781,evaluate,1,5
11701,288,574,5782,evaluate,0,5
11701,288,574,5863,understand,1,2
11701,288,575,5783,understand,1,2
11701,288,575,5784,understand,1,2
11701,288,575,5785,understand,1,2
11701,288,575,5786,understand,1,2
11701,288,575,5787,understand,1,2
11701,288,575,5788,remember,1,1
11701,288,575,5789,remember,1,1
11701,288,575,5790,remember,1,1
11701,288,575,5791,remember,1,1
11701,288,575,5792,remember,0,1
11701,288,575,5793,understand,1,2
11701,288,575,5794,evaluate,1,5
11701,288,575,5795,analyze,0,4
11701,288,575,5796,remember,1,1
11701,288,575,5797,apply,0,3
11701,288,575,5798,remember,0,1
11701,288,575,5799,evaluate,0,5
11701,288,575,5800,remember,0,1
11701,288,575,5802,evaluate,0,5
11701,288,576,5801,evaluate,0,5
11701,288,576,5803,evaluate,1,5
11701,288,576,5804,evaluate,1,5
11701,288,576,5805,evaluate,1,5
11701,288,576,5806,evaluate,0,5
11701,288,576,5807,evaluate,0,5
11701,288,576,5808,evaluate,0,5
11701,288,576,5809,evaluate,1,5
11701,288,576,5810,evaluate,0,5
11701,288,576,5811,understand,0,2
11701,288,576,5812,understand,1,2
11701,288,576,5813,evaluate,0,5
11701,288,576,5814,evaluate,0,5
11701,288,576,5815,evaluate,0,5
11701,288,576,5816,evaluate,0,5
11701,288,576,5817,evaluate,0,5
11702,288,574,5773,remember,1,1
11702,288,574,5774,understand,1,2
11702,288,574,5775,evaluate,0,5
11702,288,574,5776,evaluate,0,5
11702,288,574,5777,understand,0,2
11702,288,574,5778,understand,1,2
11702,288,574,5779,remember,0,1
11702,288,574,5780,understand,1,2
11702,288,574,5781,evaluate,1,5
11702,288,574,5782,evaluate,1,5
11702,288,574,5863,understand,1,2
11702,288,574,6710,remember,1,1
11702,290,582,6182,evaluate,0,5
11702,290,582,6183,evaluate,0,5
11702,290,582,6184,evaluate,0,5
11702,290,582,6185,evaluate,0,5
11702,290,582,6186,evaluate,0,5
11702,290,582,6187,evaluate,0,5
11702,290,582,6188,evaluate,1,5
11702,290,582,6189,evaluate,1,5
11702,290,582,6190,evaluate,1,5
11702,290,582,6191,evaluate,0,5
11702,290,582,6192,evaluate,1,5
11702,290,582,6193,evaluate,0,5
11702,291,589,6244,evaluate,1,5
11702,291,589,6245,evaluate,0,5
11702,291,589,6246,evaluate,1,5
11702,291,589,6247,evaluate,0,5
11702,291,589,6248,evaluate,1,5
11702,291,589,6249,evaluate,0,5
11702,291,589,6250,evaluate,1,5
11702,291,589,6251,apply,0,3
11702,291,589,6252,apply,0,3
11702,291,589,6253,apply,0,3
11702,294,604,6332,evaluate,0,5
11702,294,604,6333,evaluate,1,5
11702,294,604,6334,evaluate,1,5
11702,294,604,6335,evaluate,1,5
11702,294,604,6336,evaluate,1,5
11702,294,604,6338,evaluate,1,5
11702,294,604,6339,apply,0,3
11702,296,615,6415,evaluate,0,5
11702,296,615,6416,evaluate,0,5
11702,296,615,6417,evaluate,0,5
11702,296,615,6418,evaluate,0,5
11702,296,615,6419,evaluate,0,5
11702,296,615,6420,evaluate,0,5
11702,296,615,6421,evaluate,1,5
11703,288,574,5773,remember,1,1
11703,288,574,5774,understand,1,2
11703,288,574,5775,evaluate,0,5
11703,288,574,5776,evaluate,0,5
11703,288,574,5777,understand,0,2
11703,288,574,5778,understand,0,2
11703,288,574,5779,remember,0,1
11703,288,574,5780,understand,0,2
11703,288,574,5781,evaluate,0,5
11703,288,574,5782,evaluate,0,5
11703,288,574,5863,understand,1,2
11703,288,578,5824,evaluate,1,5
11703,288,578,5825,evaluate,0,5
11703,288,578,5826,evaluate,1,5
11703,288,578,5827,evaluate,1,5
11703,288,578,5828,evaluate,1,5
11703,288,578,5829,evaluate,1,5
11703,288,578,5830,evaluate,1,5
11703,288,578,5831,evaluate,0,5
11703,288,578,5832,evaluate,1,5
11703,288,578,5833,evaluate,0,5
11703,288,578,5834,evaluate,0,5
11703,288,578,5835,evaluate,0,5
11703,288,578,5836,evaluate,0,5
11703,288,578,5837,apply,0,3
11703,288,578,5838,evaluate,1,5
11703,291,589,6244,evaluate,0,5
11703,291,589,6245,evaluate,0,5
11703,291,589,6246,evaluate,0,5
11703,291,589,6247,evaluate,0,5
11703,291,589,6248,evaluate,0,5
11703,291,589,6249,evaluate,0,5
11703,291,589,6250,evaluate,0,5
11703,298,627,6494,understand,1,2
11703,298,627,6495,evaluate,1,5
11703,298,627,6496,evaluate,1,5
11703,298,627,6497,evaluate,1,5
11703,298,627,6498,evaluate,0,5
11703,298,627,6499,evaluate,1,5
11703,298,627,6500,evaluate,1,5
11703,298,627,6501,evaluate,1,5
11703,298,627,6502,evaluate,1,5
11703,298,627,6503,evaluate,1,5
11705,288,574,5773,remember,1,1
11705,288,574,5774,understand,1,2
11705,288,574,5775,evaluate,1,5
11705,288,574,5776,evaluate,0,5
11705,288,574,5777,understand,1,2
11705,288,574,5778,understand,1,2
11705,288,574,5779,remember,0,1
11705,288,574,5780,understand,1,2
11705,288,574,5781,evaluate,0,5
11705,288,574,5782,evaluate,1,5
11705,288,574,5863,understand,0,2
11705,288,574,6710,remember,1,1
11705,288,576,5801,evaluate,1,5
11705,288,576,5803,evaluate,1,5
11705,288,576,5804,evaluate,1,5
11705,288,576,5805,evaluate,1,5
11705,288,576,5806,evaluate,0,5
11705,288,576,5807,evaluate,0,5
11705,288,578,5824,evaluate,1,5
11705,288,578,5825,evaluate,1,5
11705,288,578,5826,evaluate,1,5
11705,288,578,5827,evaluate,1,5
11705,288,578,5828,evaluate,1,5
11705,288,578,5829,evaluate,1,5
11705,288,578,5830,evaluate,1,5
11705,288,578,5831,evaluate,1,5
11705,288,578,5832,evaluate,1,5
11706,288,574,5773,remember,1,1
11706,288,574,5774,understand,1,2
11706,288,574,5775,evaluate,1,5
11706,288,574,5776,evaluate,0,5
11706,288,574,5777,understand,1,2
11706,288,574,5778,understand,1,2
11706,288,574,5779,remember,0,1
11706,288,574,5780,understand,1,2
11706,288,574,5781,evaluate,1,5
11706,288,574,5782,evaluate,1,5
11706,288,574,5863,understand,1,2
11706,288,577,5818,evaluate,1,5
11706,288,577,5819,evaluate,0,5
11706,288,577,5820,evaluate,0,5
11706,288,577,5821,evaluate,1,5
11706,288,577,5822,evaluate,0,5
11708,288,574,5773,remember,1,1
11708,288,574,5774,understand,1,2
11708,288,574,5775,evaluate,0,5
11708,288,574,5776,evaluate,0,5
11708,288,574,5777,understand,0,2
11708,288,574,5778,understand,0,2
11708,288,574,5779,remember,0,1
11708,288,574,5780,understand,0,2
11708,288,574,5781,evaluate,0,5
11708,288,574,5782,evaluate,0,5
11708,288,574,5863,understand,0,2
11708,290,582,6182,evaluate,1,5
11708,290,582,6183,evaluate,0,5
11708,290,582,6184,evaluate,1,5
11708,290,582,6185,evaluate,1,5
11708,290,582,6186,evaluate,1,5
11708,290,582,6187,evaluate,1,5
11708,290,582,6188,evaluate,1,5
11708,290,582,6189,evaluate,1,5
11708,290,582,6190,evaluate,1,5
11708,290,582,6191,evaluate,1,5
11708,290,582,6192,evaluate,1,5
11708,290,582,6193,evaluate,0,5
11709,288,574,5773,remember,1,1
11709,288,574,5774,understand,0,2
11709,288,574,5775,evaluate,0,5
11709,288,574,5776,evaluate,0,5
11709,288,574,5777,understand,0,2
11709,288,574,5778,understand,0,2
11709,288,574,5779,remember,0,1
11709,288,574,5780,understand,1,2
11709,288,574,5781,evaluate,0,5
11709,288,574,5782,evaluate,1,5
11709,288,574,5863,understand,0,2
11709,288,576,5801,evaluate,0,5
11709,288,576,5803,evaluate,0,5
11709,288,576,5804,evaluate,1,5
11709,288,576,5805,evaluate,1,5
11709,288,576,5806,evaluate,0,5
11709,288,576,5807,evaluate,0,5
11709,288,576,5808,evaluate,1,5
11709,288,576,5809,evaluate,0,5
11709,288,576,5810,evaluate,0,5
11709,288,576,5811,understand,1,2
11709,288,576,5812,understand,0,2
11709,291,589,6244,evaluate,0,5
11709,291,589,6245,evaluate,0,5
11709,291,589,6246,evaluate,0,5
11709,291,589,6247,evaluate,1,5
11709,291,589,6248,evaluate,0,5
11709,291,589,6249,evaluate,1,5
11709,291,589,6250,evaluate,1,5
11709,291,589,6251,apply,0,3
11709,291,589,6252,apply,0,3
11709,291,589,6253,apply,0,3
11710,288,574,5773,remember,1,1
11710,288,574,5774,understand,1,2
11710,288,574,5775,evaluate,0,5
11710,288,574,5776,evaluate,0,5
11710,288,574,5777,understand,0,2
11710,288,574,5778,understand,0,2
11710,288,574,5779,remember,1,1
11710,288,574,5780,understand,1,2
11710,288,574,5781,evaluate,1,5
11710,288,574,5782,evaluate,1,5
11710,288,574,5863,understand,1,2
11710,288,575,5783,understand,1,2
11710,288,575,5784,understand,1,2
11710,288,575,5785,understand,1,2
11710,288,575,5786,understand,1,2
11710,288,575,5787,understand,1,2
11710,288,575,5788,remember,1,1
11710,288,575,5789,remember,1,1
11710,288,575,5790,remember,0,1
11710,288,575,5791,remember,1,1
11710,288,575,5792,remember,0,1
11710,288,576,5801,evaluate,1,5
11710,288,576,5803,evaluate,1,5
11710,288,576,5804,evaluate,0,5
11710,288,576,5805,evaluate,1,5
11710,288,576,5806,evaluate,0,5
11710,288,576,5807,evaluate,1,5
11712,288,574,5773,remember,1,1
11712,288,574,5774,understand,1,2
11712,288,574,5775,evaluate,0,5
11712,288,574,5776,evaluate,0,5
11712,288,574,5777,understand,0,2
11712,288,574,5778,understand,0,2
11714,288,574,5773,remember,1,1
11714,288,574,5774,understand,1,2
11714,288,574,5775,evaluate,0,5
11714,288,574,5776,evaluate,0,5
11714,288,574,5777,understand,0,2
11714,288,574,5778,understand,1,2
11714,288,574,5779,remember,1,1
11714,288,574,5780,understand,0,2
11714,288,574,5781,evaluate,0,5
11714,288,574,5782,evaluate,1,5
11714,288,574,5863,understand,1,2
11715,288,574,5773,remember,1,1
11715,288,574,5774,understand,1,2
11715,288,574,5775,evaluate,1,5
11715,288,574,5776,evaluate,1,5
11715,288,574,5777,understand,0,2
11715,288,574,5778,understand,1,2
11715,288,574,5779,remember,1,1
11715,288,574,5780,understand,1,2
11715,288,574,5781,evaluate,1,5
11715,288,574,5782,evaluate,0,5
11715,288,574,5863,understand,1,2
11716,288,574,5773,remember,1,1
11716,288,574,5774,understand,0,2
11716,288,574,5775,evaluate,0,5
11716,288,574,5776,evaluate,0,5
11716,288,574,5777,understand,0,2
11716,288,574,5778,understand,0,2
11716,288,574,5779,remember,0,1
11716,288,574,5780,understand,0,2
11716,288,574,5781,evaluate,0,5
11716,288,574,5782,evaluate,0,5
11716,288,574,5863,understand,1,2
11716,288,575,5783,understand,1,2
11716,288,575,5784,understand,1,2
11716,288,575,5785,understand,0,2
11716,288,575,5786,understand,1,2
11716,288,575,5787,understand,0,2
11716,288,575,5788,remember,1,1
11716,288,575,5789,remember,0,1
11716,288,575,5790,remember,0,1
11716,288,575,5791,remember,1,1
11716,288,575,5792,remember,0,1
11716,288,575,5793,understand,0,2
11716,288,575,5794,evaluate,0,5
11716,288,575,5795,analyze,0,4
11716,288,575,5796,remember,0,1
11716,288,575,5797,apply,1,3
11716,288,575,5798,remember,0,1
11716,288,575,5799,evaluate,0,5
11716,288,575,5800,remember,0,1
11716,288,575,5802,evaluate,0,5
11716,291,590,6254,evaluate,0,5
11716,291,590,6255,evaluate,0,5
11716,291,590,6256,evaluate,0,5
11716,291,590,6257,evaluate,0,5
11716,291,590,6258,evaluate,0,5
11718,288,574,5773,remember,1,1
11718,288,574,5774,understand,1,2
11718,288,574,5775,evaluate,0,5
11718,288,574,5776,evaluate,0,5
11718,288,574,5777,understand,0,2
11718,288,574,5778,understand,0,2
11718,288,574,5779,remember,1,1
11718,288,574,5780,understand,0,2
11718,288,574,5781,evaluate,0,5
11718,288,574,5782,evaluate,0,5
11718,288,574,5863,understand,1,2
11718,295,610,6377,remember,1,1
11718,295,610,6378,remember,1,1
11718,295,610,6379,remember,1,1
11718,295,610,6380,remember,1,1
11718,295,610,6381,remember,1,1
11718,295,610,6382,remember,1,1
11718,295,610,6383,remember,1,1
11718,295,610,6384,remember,0,1
11718,295,610,6385,evaluate,1,5
11718,295,610,6386,evaluate,1,5
11718,295,610,6387,evaluate,0,5
11718,295,610,6388,evaluate,0,5
11718,295,610,6389,evaluate,1,5
11720,288,574,5773,remember,1,1
11720,288,574,5774,understand,1,2
11720,288,574,5775,evaluate,0,5
11720,288,574,5776,evaluate,1,5
11720,288,574,5777,understand,0,2
11720,288,574,5778,understand,0,2
11720,288,574,5779,remember,0,1
11720,288,574,5780,understand,0,2
11720,288,574,5781,evaluate,0,5
11720,288,574,5782,evaluate,1,5
11720,288,574,5863,understand,0,2
11720,290,582,6182,evaluate,1,5
11720,290,582,6183,evaluate,1,5
11720,290,582,6184,evaluate,0,5
11720,290,582,6185,evaluate,0,5
11720,290,582,6186,evaluate,1,5
11720,290,582,6187,evaluate,0,5
11720,290,582,6188,evaluate,1,5
11720,290,582,6189,evaluate,1,5
11720,290,582,6190,evaluate,1,5
11720,290,582,6191,evaluate,0,5
11720,290,582,6192,evaluate,0,5
11720,290,582,6193,evaluate,0,5
11720,290,588,6234,evaluate,0,5
11720,290,588,6235,evaluate,0,5
11720,290,588,6236,evaluate,0,5
11720,290,588,6237,evaluate,0,5
11720,290,588,6238,evaluate,0,5
11720,290,588,6239,evaluate,0,5
11720,290,588,6240,apply,0,3
11720,290,588,6241,evaluate,0,5
11720,290,588,6242,evaluate,0,5
11720,290,588,6243,evaluate,0,5
11725,109,184,6244,evaluate,0,5
11725,109,184,6245,evaluate,0,5
11725,109,184,6246,evaluate,1,5
11725,109,184,6247,evaluate,0,5
11725,109,184,6248,evaluate,0,5
11727,288,574,5773,remember,1,1
11727,288,574,5774,understand,1,2
11727,288,574,5775,evaluate,0,5
11727,288,574,5776,evaluate,0,5
11727,288,574,5777,understand,0,2
11727,288,574,5778,understand,0,2
11727,288,574,5779,remember,0,1
11727,288,574,5780,understand,0,2
11727,288,574,5781,evaluate,0,5
11727,288,574,5782,evaluate,0,5
11727,288,574,5863,understand,1,2
11727,288,578,5824,evaluate,0,5
11727,288,578,5825,evaluate,0,5
11727,288,578,5826,evaluate,1,5
11727,288,578,5827,evaluate,0,5
11727,288,578,5828,evaluate,0,5
11727,288,578,5829,evaluate,1,5
11727,288,578,5830,evaluate,0,5
11732,288,574,5773,remember,1,1
11732,288,574,5774,understand,1,2
11732,288,574,5775,evaluate,0,5
11732,288,574,5776,evaluate,0,5
11732,288,574,5777,understand,0,2
11732,288,574,5778,understand,0,2
11732,288,574,5779,remember,0,1
11732,288,574,5780,understand,0,2
11732,288,574,5781,evaluate,0,5
11732,288,574,5782,evaluate,0,5
11732,288,574,5863,understand,0,2
11732,288,576,5801,evaluate,0,5
11732,288,576,5803,evaluate,1,5
11732,288,576,5804,evaluate,1,5
11732,288,576,5805,evaluate,1,5
11732,288,576,5806,evaluate,0,5
11732,288,576,5807,evaluate,1,5
11732,288,576,5808,evaluate,0,5
11732,288,576,5809,evaluate,0,5
11732,288,576,5810,evaluate,0,5
11732,290,582,6182,evaluate,1,5
11732,290,582,6183,evaluate,0,5
11732,290,582,6184,evaluate,1,5
11732,290,582,6185,evaluate,0,5
11732,290,582,6186,evaluate,1,5
11732,290,582,6187,evaluate,1,5
11732,290,582,6188,evaluate,1,5
11732,290,582,6189,evaluate,1,5
11732,290,582,6190,evaluate,1,5
11900,295,610,6377,remember,0,1
11900,295,610,6378,remember,0,1
11900,295,610,6379,remember,1,1
11900,295,610,6380,remember,0,1
11900,295,610,6381,remember,0,1
11900,295,610,6382,remember,0,1
11900,295,610,6383,remember,0,1
11900,295,610,6384,remember,0,1
11900,295,610,6385,evaluate,0,5
11900,295,610,6386,evaluate,0,5
11901,295,610,6377,remember,0,1
11901,295,610,6378,remember,0,1
11901,295,610,6379,remember,0,1
11901,295,610,6380,remember,1,1
11901,295,610,6381,remember,1,1
11901,295,610,6382,remember,1,1
11901,295,610,6383,remember,0,1
11901,295,610,6384,remember,0,1
11901,295,610,6385,evaluate,0,5
11901,295,610,6386,evaluate,0,5
12078,295,610,6377,remember,0,1
12078,295,610,6378,remember,0,1
12078,295,610,6379,remember,0,1
12078,295,610,6380,remember,1,1
12078,295,610,6381,remember,0,1
12086,291,589,6244,evaluate,0,5
12086,291,589,6245,evaluate,0,5
12086,291,589,6246,evaluate,0,5
12086,291,589,6247,evaluate,0,5
12086,291,589,6248,evaluate,1,5
12086,296,615,6415,evaluate,0,5
12086,296,615,6416,evaluate,0,5
12086,296,615,6417,evaluate,0,5
12086,296,615,6418,evaluate,1,5
12086,296,615,6419,evaluate,0,5
12086,296,615,6420,evaluate,0,5
12086,296,615,6421,evaluate,0,5
12096,288,574,5773,remember,1,1
12096,288,574,5774,understand,0,2
12096,288,574,5775,evaluate,0,5
12096,288,574,5776,evaluate,0,5
12096,288,574,5777,understand,0,2
12096,288,574,5778,understand,1,2
12096,288,574,5779,remember,0,1
12096,288,574,5780,understand,0,2
12096,288,574,5781,evaluate,0,5
12096,288,574,5782,evaluate,0,5
12096,288,574,5863,understand,0,2
12096,288,574,6710,remember,0,1
12096,296,615,6415,evaluate,1,5
12096,296,615,6416,evaluate,0,5
12096,296,615,6417,evaluate,0,5
12096,296,615,6418,evaluate,1,5
12096,296,615,6419,evaluate,0,5
12096,296,615,6420,evaluate,0,5
12096,296,615,6421,evaluate,0,5
12135,296,615,6415,evaluate,1,5
12135,296,615,6416,evaluate,1,5
12135,296,615,6417,evaluate,1,5
12135,296,615,6418,evaluate,1,5
12135,296,615,6419,evaluate,1,5
12135,296,615,6420,evaluate,1,5
12135,296,615,6421,evaluate,1,5
12137,296,615,6415,evaluate,1,5
12137,296,615,6416,evaluate,0,5
12137,296,615,6417,evaluate,0,5
12137,296,615,6418,evaluate,0,5
12137,296,615,6419,evaluate,1,5
12137,296,615,6420,evaluate,1,5
12170,291,589,6244,evaluate,0,5
12170,291,589,6245,evaluate,0,5
12170,291,589,6246,evaluate,0,5
12170,291,589,6247,evaluate,1,5
12170,291,589,6248,evaluate,1,5
12170,291,589,6249,evaluate,0,5
12170,291,589,6250,evaluate,1,5
12170,291,589,6251,apply,0,3
12170,291,589,6252,apply,0,3
12170,291,589,6253,apply,1,3
12171,291,589,6244,evaluate,0,5
12171,291,589,6245,evaluate,1,5
12171,291,589,6246,evaluate,1,5
12171,291,589,6247,evaluate,0,5
12171,291,589,6248,evaluate,1,5
12171,291,589,6249,evaluate,0,5
12171,291,589,6250,evaluate,1,5
12171,291,589,6251,apply,0,3
12171,291,589,6252,apply,0,3
12171,291,589,6253,apply,1,3
12177,296,615,6415,evaluate,1,5
12177,296,615,6416,evaluate,1,5
12177,296,615,6417,evaluate,0,5
12177,296,615,6418,evaluate,0,5
12177,296,615,6419,evaluate,1,5
12177,296,615,6420,evaluate,0,5
12177,296,615,6421,evaluate,1,5
13310,288,574,5773,remember,1,1
13310,288,574,5774,understand,1,2
13310,288,574,5775,evaluate,1,5
13310,288,574,5776,evaluate,1,5
13310,288,574,5777,understand,1,2
13310,288,574,5778,understand,1,2
13310,288,574,5779,remember,0,1
13310,288,574,5780,understand,0,2
13310,288,574,5781,evaluate,1,5
13310,288,574,5782,evaluate,0,5
13310,288,574,5863,understand,1,2
16211,290,582,6182,evaluate,1,5
16211,290,582,6183,evaluate,1,5
16211,290,582,6184,evaluate,1,5
16211,290,582,6185,evaluate,1,5
16211,290,582,6186,evaluate,1,5
16211,290,582,6187,evaluate,1,5
16211,290,582,6188,evaluate,0,5
16211,290,582,6189,evaluate,1,5
16211,290,582,6190,evaluate,1,5
16211,290,582,6191,evaluate,1,5
16211,290,582,6192,evaluate,0,5
16211,290,582,6193,evaluate,1,5
16212,288,574,5773,remember,1,1
16212,288,574,5774,understand,1,2
16212,288,574,5775,evaluate,1,5
16212,288,574,5776,evaluate,1,5
16212,288,574,5777,understand,1,2
16212,288,574,5778,understand,1,2
16212,288,574,5779,remember,0,1
16212,288,574,5780,understand,1,2
16212,288,574,5781,evaluate,0,5
16212,288,574,5782,evaluate,1,5
16212,288,574,5863,understand,0,2
16212,288,574,6710,remember,1,1
16212,290,582,6182,evaluate,1,5
16212,290,582,6183,evaluate,1,5
16212,290,582,6184,evaluate,1,5
16212,290,582,6185,evaluate,1,5
16212,290,582,6186,evaluate,1,5
16212,290,582,6187,evaluate,0,5
16212,290,582,6188,evaluate,1,5
16212,290,582,6189,evaluate,0,5
16212,290,582,6190,evaluate,1,5
16212,290,582,6191,evaluate,1,5
16212,290,582,6192,evaluate,0,5
16212,290,582,6193,evaluate,1,5
16212,298,627,6494,understand,1,2
16212,298,627,6495,evaluate,1,5
16212,298,627,6496,evaluate,1,5
16212,298,627,6497,evaluate,1,5
